1 3.1883 2.5103
2 10.169 -0.064125
3 -9.7942 -0.15101
4 6.3109 4.6907
5 4.0938 2.7228
6 -3.5384 0.80701
7 1.332 1.9731
8 5.7131 -1.8509
9 22.392 10.384
10 18.847 8.6933
11 -1.2494 -3.2848
12 21.175 18.998
13 10.127 0.68486
14 6.6847 0.92329
15 11.074 1.9768
16 6.9752 -2.3835
17 7.8793 2.9784
18 16.448 6.8539
19 16.545 15.923
20 17.086 7.2979
21 13.857 1.6077
22 4.9626 10.499
23 15.086 13.716
24 20.151 8.9275
25 14.944 -0.058564
26 18.173 6.8636
27 17.134 7.7875
28 12.483 7.6217
29 15.969 6.6789
30 11.064 7.7489
31 19.942 11.93
32 10.265 -1.1211
33 11.156 0.83802
34 12.953 2.7707
35 2.7786 -1.1498
36 25.192 10.993
37 20.126 10.125
38 15.225 -7.5332
39 26.351 10.891
40 11.442 11.933
41 19.989 4.6609
42 19.793 14.565
43 23.096 13.3
44 23.564 11.637
45 18.176 10
46 22.85 3.5996
47 22.676 10.915
48 27.139 21.589
49 29.966 15.475
50 30.546 15.48
51 21.182 6.92
52 26.387 13.039
53 20.429 11.376
54 21.432 12.848
55 27.466 11.869
56 35.663 16.649
57 24.652 22.444
58 30.857 4.1367
59 28.372 25.333
60 35.587 19.481
61 25.055 17.528
62 31.163 7.2606
63 34.263 14.181
64 37.503 17.361
65 40.221 22.224
66 33.43 8.3638
67 26.042 15.379
68 30.288 9.08
69 29.192 14.927
70 46.752 26.638
71 32.422 17.846
72 39.74 25.283
73 35.538 22.799
74 41.443 17.467
75 33.676 18.123
76 30.989 10.772
77 31.388 9.0851
78 41.441 25.345
79 38.613 19.307
80 39.02 19.235
81 47.597 28.354
82 42.458 24.202
83 42.489 22.996
84 49.938 31.221
85 38.478 23.888
86 46.483 24.44
87 47.675 20.386
88 42.781 18.133
89 45.578 28.75
90 39.171 11.526
91 39.76 19.758
92 46.524 13.518
93 50.111 30.158
94 59.927 34.272
95 44.166 22.089
96 48.937 24.114
97 48.088 11.612
98 39.335 22.573
99 47.305 12.69
100 41.027 8.9169
101 54.702 27.751
102 46.56 18.538
103 52 28.058
104 49.277 28.024
105 54.018 31.297
106 49.998 21.543
107 55.95 30.222
108 57.697 29.352
109 63.059 35.66
110 54.029 29.695
111 44.808 26.894
112 51.802 25.241
113 63.273 30.9
114 51.639 30.858
115 62.305 20.534
116 58.62 26.787
117 65.683 26.489
118 49.196 22.685
119 58.512 32.499
120 53.961 31.109
121 75.04 32.445
122 65.126 30.208
123 68.395 34.883
124 56.709 26.895
125 60.157 31.588
126 61.638 32.818
127 68.992 29.846
128 62.611 30.421
129 68.008 23.343
130 54.741 33.097
131 63.731 28.72
132 61.882 24.922
133 58.615 28.038
134 69.54 27.627
135 68.91 34.351
136 68.167 31.28
137 61.832 41.805
138 74.637 43.011
139 71.251 23.141
140 68.505 36.459
141 70.614 28.317
142 69.69 33.57
143 62.749 32.196
144 70.572 39.025
145 68.343 32.806
146 68.104 41.933
147 67.718 31.454
148 71.332 37.304
149 64.487 35.567
150 79.821 40.337
151 78.1 43.455
152 75.9 39.566
153 76.326 34.242
154 73.009 27.478
155 82.593 50.59
156 77.334 35.644
157 74.927 37.98
158 85.757 45.694
159 78.376 39.756
160 77.055 34.004
161 79.031 37.177
162 76.76 37.756
163 75.899 45.344
164 94.63 43.011
165 90.777 49.312
166 84.538 43.812
167 77.214 37.438
168 79.673 34.551
169 83.617 40.388
170 88.957 44.045
171 78.84 32.073
172 74.351 38.136
173 79.255 35.516
174 88.668 43.863
175 89.457 46.409
176 90.258 40.606
177 87.849 42.483
178 89.918 46.71
179 87.119 34.38
180 94.31 52.335
181 83.692 53.968
182 93.275 51.435
183 87.256 42.049
184 90.326 47.306
185 95.264 42.452
186 98.195 58.487
187 87.912 48.659
188 100.3 54.088
189 97.801 44.521
190 94.661 48.93
191 94.524 44.47
192 94.912 45.899
193 94.984 44.642
194 97.115 43.429
195 97.756 44.334
196 102.13 50.016
197 106.13 44.573
198 101.33 53.705
199 98.451 48.637
200 103.13 55.059
