272.210863 261.005088 0
215.215272 269.694049 0
227.627598 178.998258 0
217.845520 155.122700 0
123.469462 196.825832 0
193.888227 196.393331 0
194.343439 225.111664 0
166.582814 197.977043 0
253.181869 194.178402 0
206.407758 102.657608 0
214.317120 169.545189 0
196.337462 239.137270 0
72.256885 285.862430 0
241.698538 184.423366 0
153.553622 160.832607 0
265.402098 214.375117 0
190.748048 173.013297 0
73.833769 285.652221 0
200.695267 230.036706 0
252.679231 246.197790 0
158.997549 175.595797 0
174.374980 238.280791 0
193.472022 129.904337 0
218.537500 165.710816 0
178.026846 118.874421 0
246.457435 211.264898 0
191.591457 136.292334 0
164.692305 232.473774 0
144.084284 205.988927 0
199.964956 155.879160 0
192.736530 98.764087 0
205.340272 325.565378 0
205.594260 200.013441 0
221.579558 269.611181 0
168.793168 247.353957 0
199.197534 159.563403 0
223.517921 237.107777 0
211.806934 142.428014 0
235.242327 159.267360 0
275.875042 205.523737 0
147.062351 124.354631 0
227.049248 140.343065 0
211.763538 67.671931 0
156.237654 269.418360 0
159.082254 233.762939 0
292.407277 193.355839 0
287.776224 118.737622 0
163.085576 283.555686 0
224.319340 190.105507 0
157.421241 266.253652 0
202.447673 259.879996 0
185.094982 177.184922 0
161.912529 241.933203 0
185.145872 213.719431 0
210.881461 227.137157 0
207.034647 235.945683 0
188.926929 142.669500 0
241.661530 125.036627 0
133.804092 218.002837 0
208.972339 264.648274 0
176.286968 272.923855 0
147.012723 201.324554 0
183.994051 178.359850 0
209.025825 245.424528 0
215.842357 192.850611 0
277.380313 251.667994 0
109.164826 178.657749 0
187.543213 235.145390 0
265.039105 215.669449 0
186.966704 244.702525 0
225.884553 242.671093 0
263.895153 226.710196 0
196.936498 209.794358 0
130.428974 189.896001 0
207.753458 218.361225 0
202.154399 207.455058 0
205.571261 152.677095 0
132.992555 219.100540 0
217.163110 253.440218 0
174.584740 189.448183 0
178.823151 308.786399 0
244.134620 276.915354 0
216.998164 245.592116 0
168.648712 187.038040 0
113.464941 235.198405 0
189.565032 238.123021 0
181.739199 99.652209 0
210.746832 180.287058 0
180.242152 210.879043 0
297.052313 213.651329 0
256.295958 299.192360 0
136.180034 222.019840 0
243.360747 248.755393 0
172.621646 184.152675 0
206.290822 208.722055 0
263.539971 100.889843 0
105.886776 179.912567 0
179.875369 181.325352 0
127.023911 135.682938 0
188.478773 266.816269 0
833.153563 836.750750 1
882.464426 889.406999 1
816.003233 747.576259 1
802.755242 780.771440 1
855.140971 775.784476 1
657.825884 762.089318 1
757.570898 804.495651 1
811.119449 807.036996 1
820.200788 842.887570 1
687.169491 826.376487 1
762.476964 799.058125 1
776.403513 778.736937 1
800.746634 728.504190 1
741.107422 789.587903 1
778.256030 840.254704 1
820.680335 837.496989 1
836.859214 839.836990 1
887.342635 850.157615 1
747.121776 863.422052 1
777.127340 752.301529 1
803.825960 798.654080 1
780.596783 774.581767 1
789.824602 739.381079 1
812.901002 735.246979 1
763.936987 852.439881 1
819.165005 866.700742 1
773.721530 730.849302 1
702.215416 781.888123 1
769.867333 866.826587 1
807.217612 766.680222 1
757.646020 820.244165 1
847.551706 746.336634 1
809.420910 879.755603 1
764.218326 758.659871 1
759.878527 791.613883 1
821.886708 830.078387 1
780.462899 842.384822 1
902.475897 761.709590 1
895.333537 794.753372 1
789.719075 780.504301 1
858.222166 815.738082 1
789.263826 789.079135 1
809.725367 836.329334 1
825.597284 734.986673 1
800.435536 882.798194 1
793.435829 892.383772 1
836.185369 833.595029 1
790.411879 834.856115 1
751.591495 748.539418 1
726.342080 814.588601 1
760.673022 811.283623 1
783.744028 850.195532 1
910.018827 849.429767 1
760.965087 808.746383 1
789.809731 801.285960 1
755.311838 856.438379 1
791.056343 774.469625 1
863.083692 703.563808 1
748.775886 831.596059 1
809.160126 854.442387 1
766.964205 773.737262 1
848.286215 775.300691 1
839.312638 747.301521 1
825.341035 818.474217 1
803.674982 759.679740 1
769.018836 851.241907 1
794.035246 804.151472 1
798.214273 601.566211 1
916.050404 787.131663 1
754.494595 781.242829 1
767.506801 859.058760 1
834.395456 808.486593 1
844.562382 811.940359 1
798.829465 826.073518 1
816.568177 874.176512 1
772.863455 811.880787 1
770.600845 761.505181 1
879.906611 776.265007 1
788.618185 824.509667 1
790.298010 879.921220 1
729.064886 714.023270 1
747.976676 783.848199 1
728.176090 786.901041 1
793.573740 818.434451 1
727.847180 826.834070 1
796.935930 786.923952 1
786.048576 747.765486 1
782.745266 843.822300 1
820.781443 820.166234 1
832.370166 778.961539 1
816.701400 753.527859 1
799.324344 803.370440 1
783.089991 795.462347 1
705.043570 790.434453 1
723.525710 871.514053 1
789.777349 787.428382 1
808.893776 744.971412 1
768.880917 770.679402 1
822.190764 776.327060 1
808.632819 821.824068 1
263.644648 734.141994 2
192.880660 896.828287 2
225.972092 801.524121 2
189.910453 940.049328 2
181.965298 761.138670 2
186.958870 701.949161 2
158.472107 786.283248 2
139.588607 776.512683 2
243.594313 774.652760 2
179.545055 750.557799 2
230.644382 784.359814 2
221.972430 785.709436 2
275.874250 917.558011 2
161.228472 791.857332 2
277.484264 780.269272 2
155.257378 832.300416 2
282.712385 882.036668 2
218.491725 852.844349 2
186.654465 828.873017 2
169.297030 780.604701 2
242.815554 771.582907 2
222.292395 921.168511 2
214.878746 756.587391 2
222.416148 715.974685 2
107.307002 717.331454 2
208.059605 857.723761 2
160.264532 781.701618 2
198.687784 765.652931 2
151.263995 798.967911 2
147.079325 868.323493 2
201.270203 787.424889 2
222.743445 889.720113 2
120.502314 861.230537 2
141.939041 814.760386 2
233.451244 737.550046 2
228.975983 828.502162 2
197.451567 742.987864 2
280.052915 801.171247 2
181.285706 766.114718 2
252.692333 708.983335 2
124.898863 787.735240 2
241.956346 768.826829 2
204.701524 814.576832 2
294.964659 774.629417 2
206.903138 729.269064 2
172.648332 818.697428 2
243.922973 829.648270 2
260.066654 732.534165 2
55.613989 755.254370 2
117.298700 763.642641 2
202.728161 886.149163 2
133.129988 869.622338 2
217.265280 890.736138 2
212.310231 890.928269 2
177.937520 805.866082 2
178.401144 855.180049 2
193.142010 801.214033 2
197.390366 854.692759 2
209.536845 781.206950 2
227.394574 742.771959 2
184.228259 841.814925 2
176.336294 794.672719 2
195.979569 802.237274 2
260.276335 833.865507 2
236.257091 850.512736 2
119.559676 827.861961 2
112.676111 769.150623 2
276.038009 760.508130 2
205.652228 789.529564 2
258.092165 776.776549 2
121.087480 778.307714 2
243.332590 787.329718 2
207.773360 756.024868 2
244.632154 733.884492 2
115.622902 852.789319 2
161.608609 913.239158 2
235.961720 776.024151 2
213.830081 813.609280 2
